Date,Observed_AAPL,Train_Prediction_AAPL,Test_Prediction_AAPL,Observed_TSLA,Train_Prediction_TSLA,Test_Prediction_TSLA,Observed_MSFT,Train_Prediction_MSFT,Test_Prediction_MSFT,Observed_NVDA,Train_Prediction_NVDA,Test_Prediction_NVDA,Observed_GOOGL,Train_Prediction_GOOGL,Test_Prediction_GOOGL,Observed_AMZN,Train_Prediction_AMZN,Test_Prediction_AMZN,Observed_META,Train_Prediction_META,Test_Prediction_META
2016-02-02,23.6200008392334,23.85197639465332,,12.185333251953125,13.42835807800293,,53.0,52.22560501098633,,7.014999866485596,6.742584228515625,,39.045501708984375,39.42405319213867,,27.604999542236328,30.02269172668457,,114.61000061035156,118.92161560058594,
2016-02-03,24.087499618530273,23.371553421020508,,11.565333366394043,12.483389854431152,,52.15999984741211,50.49433898925781,,7.050000190734863,6.428509712219238,,37.46900177001953,39.91330337524414,,26.553499221801758,28.885278701782227,,112.69000244140625,118.45773315429688,
2016-02-04,24.149999618530273,23.832265853881836,,11.688667297363281,11.862868309020996,,52.0,49.64399719238281,,7.052499771118164,6.463969707489014,,36.50149917602539,38.39250946044922,,26.812999725341797,27.832197189331055,,110.48999786376953,116.60260772705078,
2016-02-05,23.5049991607666,23.893857955932617,,10.84000015258789,11.986298561096191,,50.15999984741211,49.482032775878906,,6.607500076293945,6.466501235961914,,35.1879997253418,37.45995330810547,,25.10650062561035,28.092069625854492,,104.06999969482422,114.47769927978516,
2016-02-08,23.752500534057617,23.258228302001953,,9.866000175476074,11.137040138244629,,49.40999984741211,47.61963653564453,,6.304999828338623,6.015676975250244,,35.20800018310547,36.1948356628418,,24.405000686645508,26.383329391479492,,99.75,108.2815933227539,
2016-02-09,23.747499465942383,23.502126693725586,,9.883333206176758,10.16257095336914,,49.279998779296875,46.86060333251953,,6.372499942779541,5.709235668182373,,35.05099868774414,36.21409606933594,,24.103500366210938,25.681055068969727,,99.54000091552734,104.11628723144531,
2016-02-10,23.5674991607666,23.4971981048584,,9.57800006866455,10.179910659790039,,49.709999084472656,46.729042053222656,,6.357500076293945,5.777613639831543,,35.342498779296875,36.06294631958008,,24.52400016784668,25.379247665405273,,101.0,103.91387939453125,
2016-02-11,23.424999237060547,23.31981658935547,,10.031332969665527,9.874476432800293,,49.689998626708984,47.16421127319336,,6.324999809265137,5.762418270111084,,35.31800079345703,36.343589782714844,,25.19099998474121,25.80017852783203,,101.91000366210938,105.3211898803711,
2016-02-12,23.497499465942383,23.17939567565918,,10.06933307647705,10.327967643737793,,50.5,47.14397048950195,,6.432499885559082,5.729496002197266,,35.34450149536133,36.320003509521484,,25.354000091552734,26.46792984008789,,102.01000213623047,106.19853973388672,
2016-02-16,24.15999984741211,23.250837326049805,,10.344667434692383,10.365983963012695,,51.09000015258789,47.96375274658203,,6.747499942779541,5.838395118713379,,35.88199996948242,36.345516204833984,,26.05500030517578,26.631122589111328,,101.61000061035156,106.29495239257812,
2016-02-17,24.530000686645508,23.90371322631836,,11.245332717895508,10.641440391540527,,52.41999816894531,48.560916900634766,,6.914999961853027,6.157505512237549,,36.5984992980957,36.86314010620117,,26.704999923706055,27.3330135345459,,105.19999694824219,105.9092788696289,
2016-02-18,24.065000534057617,24.268369674682617,,11.118000030517578,11.542634010314941,,52.189998626708984,49.907188415527344,,7.510000228881836,6.3271989822387695,,35.8754997253418,37.55342483520508,,26.25,27.983915328979492,,103.47000122070312,109.37166595458984,
2016-02-19,24.010000228881836,23.810091018676758,,11.10533332824707,11.415214538574219,,51.81999969482422,49.67436218261719,,7.610000133514404,6.93002462387085,,36.105499267578125,36.856876373291016,,26.7450008392334,27.528276443481445,,104.56999969482422,107.70288848876953,
2016-02-22,24.219999313354492,23.75588607788086,,11.849332809448242,11.402539253234863,,52.650001525878906,49.299827575683594,,7.880000114440918,7.031344890594482,,36.45249938964844,37.078426361083984,,27.975000381469727,28.023971557617188,,107.16000366210938,108.76390075683594,
2016-02-23,23.672500610351562,23.962844848632812,,11.814000129699707,12.1470947265625,,51.18000030517578,50.14002227783203,,7.900000095367432,7.30491828918457,,35.864498138427734,37.412742614746094,,27.64699935913086,29.255878448486328,,105.45999908447266,111.26294708251953,
